iter	Passed	Remaining
787	7501	2018
788	7510	2008
789	7518	1998
790	7525	1988
791	7533	1978
792	7542	1968
793	7550	1958
794	7558	1948
795	7565	1938
796	7573	1928
797	7581	1919
798	7588	1908
799	7596	1899
800	7605	1889
801	7613	1879
802	7621	1869
803	7628	1859
804	7637	1849
805	7646	1840
806	7655	1830
807	7664	1821
808	7673	1811
809	7681	1801
810	7690	1792
811	7700	1782
812	7708	1773
813	7716	1763
814	7723	1753
815	7731	1743
816	7739	1733
817	7751	1724
818	7760	1715
819	7769	1705
820	7778	1695
821	7787	1686
822	7796	1676
823	7803	1666
824	7812	1657
825	7821	1647
826	7829	1637
827	7837	1628
828	7846	1618
829	7854	1608
830	7863	1599
831	7871	1589
832	7879	1579
833	7888	1570
834	7895	1560
835	7903	1550
836	7912	1540
837	7920	1531
838	7932	1522
839	7941	1512
840	7949	1502
841	7956	1493
842	7964	1483
843	7973	1473
844	7982	1464
845	7991	1454
846	8000	1445
847	8008	1435
848	8016	1425
849	8024	1416
850	8033	1406
851	8042	1397
852	8051	1387
853	8073	1380
854	8083	1370
855	8091	1361
856	8099	1351
857	8107	1341
858	8116	1332
859	8125	1322
860	8134	1313
861	8142	1303
862	8152	1294
863	8161	1284
864	8170	1275
865	8180	1265
866	8189	1256
867	8197	1246
868	8205	1236
869	8212	1227
870	8221	1217
871	8230	1208
872	8238	1198
873	8248	1189
874	8259	1179
875	8273	1171
876	8282	1161
877	8290	1151
878	8298	1142
879	8308	1132
880	8316	1123
881	8324	1113
882	8331	1103
883	8339	1094
884	8348	1084
885	8357	1075
886	8366	1065
887	8375	1056
888	8382	1046
889	8390	1037
890	8398	1027
891	8405	1017
892	8413	1008
893	8421	998
894	8430	989
895	8439	979
896	8449	970
897	8457	960
898	8466	951
899	8474	941
900	8482	932
901	8490	922
902	8500	913
903	8508	903
904	8517	894
905	8525	884
906	8532	874
907	8540	865
908	8547	855
909	8555	846
910	8562	836
911	8571	827
912	8579	817
913	8588	808
914	8597	798
915	8606	789
916	8618	780
917	8627	770
918	8636	761
919	8645	751
920	8655	742
921	8664	732
922	8672	723
923	8680	713
924	8687	704
925	8696	694
926	8705	685
927	8714	676
928	8723	666
929	8731	657
930	8739	647
931	8746	638
932	8755	628
933	8763	619
934	8773	609
935	8788	600
936	8796	591
937	8806	582
938	8815	572
939	8824	563
940	8832	553
941	8840	544
942	8847	534
943	8856	525
944	8865	515
945	8874	506
946	8883	497
947	8891	487
948	8899	478
949	8907	468
950	8915	459
951	8924	449
952	8933	440
953	8942	431
954	8950	421
955	8957	412
956	8965	402
957	8973	393
958	8981	383
959	8989	374
960	8998	365
961	9006	355
962	9014	346
963	9023	336
964	9044	328
965	9053	318
966	9062	309
967	9071	299
968	9080	290
969	9088	281
970	9097	271
971	9106	262
972	9114	252
973	9122	243
974	9130	234
975	9138	224
976	9147	215
977	9156	205
978	9166	196
979	9174	187
980	9182	177
981	9191	168
982	9200	159
983	9209	149
984	9217	140
985	9224	130
986	9233	121
987	9241	112
988	9250	102
989	9259	93
990	9268	84
991	9278	74
992	9286	65
993	9296	56
994	9309	46
995	9319	37
996	9329	28
997	9338	18
998	9346	9
999	9357	0
